category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Movies,Zindagi Na Milegi Dobara,3,"Average movie: Zindagi Na Milegi Dobara is boring, worth a one-time watch.",2003-06-13,DEV-701800,False,12
Movies,Logan,4,Really enjoyed Logan! It's heartwarming and well worth seeing.,2005-02-01,DEV-127172,True,9
Movies,Article 15,4,Really enjoyed Article 15! It's masterful and well worth seeing.,2011-09-28,DEV-912609,True,10
Movies,Chandu Champion,4,Chandu Champion delivers a heartwarming story with great performances.,2008-12-23,DEV-228594,False,9
Movies,The Batman,5,"The Batman is a thrilling masterpiece, highly recommend!",2014-05-03,DEV-800280,True,8
Movies,12th Fail,5,Absolutely loved 12th Fail - heartwarming from start to finish.,2007-01-24,DEV-846385,True,10
Movies,The Batman,3,"The Batman was decent, boring in parts but nothing special.",2005-06-11,DEV-310743,True,10
Movies,Jawan,5,Absolutely loved Jawan - gripping from start to finish.,2024-11-07,DEV-700076,True,9
Movies,Laapataa Ladies,3,"Laapataa Ladies was decent, predictable in parts but nothing special.",2002-12-13,DEV-424314,True,10
Movies,Vikram,3,"Average movie: Vikram is overrated, worth a one-time watch.",2018-05-14,DEV-963333,True,9
Movies,Logan,5,Absolutely loved Logan - gripping from start to finish.,2020-11-23,DEV-813145,True,9
Movies,Laapataa Ladies,5,"Laapataa Ladies is a masterful masterpiece, highly recommend!",2005-10-15,DEV-553633,True,8
Movies,KGF Chapter 2,2,"Not impressed with KGF Chapter 2, felt overrated overall.",2013-08-22,DEV-272655,True,9
Movies,Schindler's List,2,Schindler's List had some okay moments but was mostly boring.,2003-07-16,DEV-362778,True,10
Movies,Get Out,1,"Avoid Get Out at all costs, it's predictable and poorly made.",2023-12-06,DEV-197966,True,11
Movies,Devara,5,"Devara is a captivating masterpiece, highly recommend!",2015-02-22,DEV-983456,True,7
Movies,The Dark Knight,5,"The Dark Knight is a gripping masterpiece, highly recommend!",2025-11-14,DEV-377511,True,9
Movies,Dream Girl,3,"Dream Girl was decent, overrated in parts but nothing special.",2022-05-04,DEV-757629,True,10
Movies,John Wick,4,Really enjoyed John Wick! It's thrilling and well worth seeing.,2018-03-20,DEV-411882,True,10
Movies,Everything Everywhere All at Once,3,"Average movie: Everything Everywhere All at Once is disappointing, worth a one-time watch.",2021-09-20,DEV-587002,True,13
Movies,Logan,4,Logan delivers a heartwarming story with great performances.,2017-11-19,DEV-237118,True,8
Movies,The Godfather,4,Really enjoyed The Godfather! It's heartwarming and well worth seeing.,2020-12-03,DEV-228473,True,10
Movies,Avengers: Endgame,5,Absolutely loved Avengers: Endgame - gripping from start to finish.,2017-03-25,DEV-745270,True,10
Movies,Everything Everywhere All at Once,1,"Avoid Everything Everywhere All at Once at all costs, it's boring and poorly made.",2008-07-07,DEV-900190,True,14
Movies,Drishyam 2,1,"Avoid Drishyam 2 at all costs, it's disappointing and poorly made.",2022-04-23,DEV-124302,False,11
Movies,Bhool Bhulaiyaa 2,4,Really enjoyed Bhool Bhulaiyaa 2! It's captivating and well worth seeing.,2026-03-02,DEV-470037,False,11
Movies,The Greatest of All Time,5,Absolutely loved The Greatest of All Time - thrilling from start to finish.,2024-01-28,DEV-108574,True,13
Movies,La La Land,4,La La Land delivers a heartwarming story with great performances.,2016-05-31,DEV-147440,True,10
Movies,Soul,4,Soul delivers a heartwarming story with great performances.,2003-04-19,DEV-505116,True,8
Movies,Get Out,3,"Get Out was decent, overrated in parts but nothing special.",2005-10-09,DEV-201377,True,10
Movies,Dangal,3,"Average movie: Dangal is overrated, worth a one-time watch.",2006-06-21,DEV-308727,True,9
Movies,Parasite,4,Really enjoyed Parasite! It's gripping and well worth seeing.,2006-02-23,DEV-848255,True,9
Movies,Bhool Bhulaiyaa 2,4,Really enjoyed Bhool Bhulaiyaa 2! It's captivating and well worth seeing.,2014-09-17,DEV-742848,True,11
Movies,Chandu Champion,4,Chandu Champion delivers a heartwarming story with great performances.,2022-10-03,DEV-968524,True,9
Movies,Vedaa,4,Vedaa delivers a heartwarming story with great performances.,2000-09-29,DEV-486251,True,8
Movies,Dream Girl,5,Absolutely loved Dream Girl - masterful from start to finish.,2001-03-12,DEV-725905,True,10
Movies,Devara,1,The movie Devara was overrated - total waste of time.,2002-04-21,DEV-711868,True,10
Movies,Kill,4,Really enjoyed Kill! It's thrilling and well worth seeing.,2010-11-12,DEV-133104,True,9
Movies,Soul,3,"Average movie: Soul is clichéd, worth a one-time watch.",2014-01-26,DEV-539122,True,9
Movies,Chhichhore,3,"Average movie: Chhichhore is overrated, worth a one-time watch.",2002-10-17,DEV-840058,False,9
Movies,Deadpool,5,Absolutely loved Deadpool - thrilling from start to finish.,2014-01-27,DEV-281594,True,9
Movies,12th Fail,4,12th Fail delivers a heartwarming story with great performances.,2021-09-19,DEV-301603,True,9
Movies,John Wick,5,Absolutely loved John Wick - captivating from start to finish.,2012-12-18,DEV-839142,True,10
Movies,Logan,3,"Average movie: Logan is disappointing, worth a one-time watch.",2025-02-21,DEV-934042,True,9
Movies,Yudhra,5,Absolutely loved Yudhra - masterful from start to finish.,2017-09-12,DEV-958130,True,9
Movies,Kantara,3,"Kantara was decent, boring in parts but nothing special.",2012-11-25,DEV-848831,False,9
Movies,Titanic,2,"Not impressed with Titanic, felt disappointing overall.",2009-01-23,DEV-968170,True,7
Movies,Whiplash,2,"Not impressed with Whiplash, felt predictable overall.",2026-04-28,DEV-350905,True,7
Movies,Pushpa 2,3,"Pushpa 2 was decent, predictable in parts but nothing special.",2002-05-10,DEV-205065,True,10
Movies,Avengers: Endgame,3,"Avengers: Endgame was decent, predictable in parts but nothing special.",2024-09-07,DEV-265613,True,10
Movies,Bhediya,2,"Not impressed with Bhediya, felt disappointing overall.",2012-11-19,DEV-436768,True,7
Movies,Joker,5,"Joker is a masterful masterpiece, highly recommend!",2024-01-02,DEV-874568,True,7
Movies,The Batman,2,"Not impressed with The Batman, felt disappointing overall.",2001-08-18,DEV-976822,True,8
Movies,A Quiet Place,4,Really enjoyed A Quiet Place! It's gripping and well worth seeing.,2013-05-20,DEV-695551,True,11
Movies,Sholay,2,Sholay had some okay moments but was mostly boring.,2024-05-15,DEV-649787,True,9
Movies,Animal,2,Animal had some okay moments but was mostly disappointing.,2008-08-25,DEV-948102,False,9
Movies,Bhool Bhulaiyaa 2,5,"Bhool Bhulaiyaa 2 is a heartwarming masterpiece, highly recommend!",2000-08-18,DEV-872399,True,9
Movies,Soul,5,Absolutely loved Soul - captivating from start to finish.,2019-03-09,DEV-640310,True,9
Movies,Avengers: Endgame,4,Really enjoyed Avengers: Endgame! It's captivating and well worth seeing.,2021-06-01,DEV-439320,True,10
Movies,Article 15,5,Absolutely loved Article 15 - captivating from start to finish.,2011-12-23,DEV-445637,True,10
Movies,Memento,3,"Average movie: Memento is boring, worth a one-time watch.",2010-08-07,DEV-165142,True,9
Movies,Everything Everywhere All at Once,4,Everything Everywhere All at Once delivers a thrilling story with great performances.,2005-04-07,DEV-769737,True,12
Movies,Chandu Champion,5,"Chandu Champion is a captivating masterpiece, highly recommend!",2005-12-28,DEV-601410,True,8
Movies,War 2,3,"Average movie: War 2 is boring, worth a one-time watch.",2024-08-20,DEV-593699,True,10
Movies,Baahubali,3,"Baahubali was decent, predictable in parts but nothing special.",2023-07-28,DEV-568449,True,9
Movies,Vedaa,4,Really enjoyed Vedaa! It's gripping and well worth seeing.,2024-07-25,DEV-630041,True,9
Movies,Top Gun: Maverick,4,Top Gun: Maverick delivers a heartwarming story with great performances.,2005-03-19,DEV-813341,True,10
Movies,Joker,4,Joker delivers a masterful story with great performances.,2002-06-30,DEV-575458,False,8
Movies,Vedaa,4,Vedaa delivers a gripping story with great performances.,2013-10-28,DEV-858414,False,8
Movies,Gladiator,5,"Gladiator is a captivating masterpiece, highly recommend!",2002-01-12,DEV-544278,True,7
Movies,Oppenheimer,5,Absolutely loved Oppenheimer - gripping from start to finish.,2001-06-03,DEV-401036,True,9
Movies,Dream Girl,3,"Average movie: Dream Girl is boring, worth a one-time watch.",2020-02-13,DEV-495833,True,10
Movies,12th Fail,3,"Average movie: 12th Fail is predictable, worth a one-time watch.",2005-04-27,DEV-287143,True,10
Movies,3 Idiots,4,Really enjoyed 3 Idiots! It's captivating and well worth seeing.,2001-01-07,DEV-412856,True,10
Movies,Good Newwz,3,"Average movie: Good Newwz is overrated, worth a one-time watch.",2010-04-20,DEV-359535,True,10
Movies,Soul,5,"Soul is a gripping masterpiece, highly recommend!",2018-10-21,DEV-744793,True,7
Movies,Spirited Away,2,"Not impressed with Spirited Away, felt predictable overall.",2003-01-07,DEV-205797,True,8
Movies,RRR,4,Really enjoyed RRR! It's captivating and well worth seeing.,2018-01-16,DEV-560285,True,9
Movies,Oppenheimer,5,Absolutely loved Oppenheimer - captivating from start to finish.,2010-07-03,DEV-955413,True,9
Movies,Yudhra,4,Yudhra delivers a masterful story with great performances.,2010-08-17,DEV-416422,True,8
Movies,Singham Again,1,"Avoid Singham Again at all costs, it's predictable and poorly made.",2013-06-24,DEV-388519,False,11
Movies,The Batman,2,The Batman had some okay moments but was mostly disappointing.,2002-02-07,DEV-461145,True,10
Movies,Pushpa 2,3,"Average movie: Pushpa 2 is boring, worth a one-time watch.",2018-04-24,DEV-256466,True,10
Movies,Kalki 2898 AD,5,"Kalki 2898 AD is a thrilling masterpiece, highly recommend!",2010-02-09,DEV-415344,True,9
Movies,Drishyam 2,5,Absolutely loved Drishyam 2 - gripping from start to finish.,2018-09-07,DEV-684357,True,10
Movies,Titanic,4,Titanic delivers a captivating story with great performances.,2003-07-19,DEV-571635,True,8
Movies,Soul,5,Absolutely loved Soul - gripping from start to finish.,2016-12-01,DEV-806396,True,9
Movies,Barbie,5,"Barbie is a captivating masterpiece, highly recommend!",2021-07-03,DEV-319036,True,7
Movies,Memento,4,Really enjoyed Memento! It's captivating and well worth seeing.,2005-04-06,DEV-883159,True,9
Movies,The Matrix,4,Really enjoyed The Matrix! It's masterful and well worth seeing.,2017-10-16,DEV-350956,True,10
Movies,Uri,3,"Average movie: Uri is disappointing, worth a one-time watch.",2013-11-01,DEV-374267,True,9
Movies,Drishyam 2,2,Drishyam 2 had some okay moments but was mostly clichéd.,2014-05-13,DEV-312994,True,10
Movies,Vedaa,4,Really enjoyed Vedaa! It's captivating and well worth seeing.,2000-09-22,DEV-373441,True,9
Movies,Dream Girl,4,Really enjoyed Dream Girl! It's heartwarming and well worth seeing.,2008-10-19,DEV-445888,True,10
Movies,The Matrix,4,The Matrix delivers a thrilling story with great performances.,2011-07-18,DEV-900441,True,9
Movies,Ponniyin Selvan,1,The movie Ponniyin Selvan was disappointing - total waste of time.,2015-10-19,DEV-277487,False,11
Movies,Spider-Man: No Way Home,4,Really enjoyed Spider-Man: No Way Home! It's masterful and well worth seeing.,2023-07-03,DEV-135466,True,12
Movies,RRR,5,Absolutely loved RRR - gripping from start to finish.,2006-03-02,DEV-983472,True,9
Movies,Pathaan,5,"Pathaan is a gripping masterpiece, highly recommend!",2022-09-07,DEV-578160,True,7
Movies,Chandu Champion,4,Chandu Champion delivers a thrilling story with great performances.,2000-09-14,DEV-106933,True,9
Movies,Spirited Away,4,Spirited Away delivers a masterful story with great performances.,2024-01-12,DEV-400614,False,9
Movies,Tanhaji,3,"Tanhaji was decent, predictable in parts but nothing special.",2004-04-27,DEV-649857,False,9
Movies,Pushpa 2,5,Absolutely loved Pushpa 2 - heartwarming from start to finish.,2011-12-28,DEV-933551,True,10
Movies,Super 30,4,Really enjoyed Super 30! It's thrilling and well worth seeing.,2010-02-17,DEV-414546,True,10
Movies,Inception,3,"Average movie: Inception is clichéd, worth a one-time watch.",2017-01-04,DEV-495490,True,9
Movies,Memento,5,"Memento is a captivating masterpiece, highly recommend!",2022-06-03,DEV-986392,True,7
Movies,Vedaa,3,"Vedaa was decent, clichéd in parts but nothing special.",2010-04-22,DEV-321686,True,9
Movies,Vedaa,3,"Average movie: Vedaa is disappointing, worth a one-time watch.",2002-02-01,DEV-177959,True,9
Movies,12th Fail,5,"12th Fail is a masterful masterpiece, highly recommend!",2008-01-17,DEV-991737,True,8
Movies,Game Changer,1,"Avoid Game Changer at all costs, it's predictable and poorly made.",2003-06-14,DEV-413814,True,11
Movies,Article 15,5,Absolutely loved Article 15 - masterful from start to finish.,2017-03-20,DEV-892313,True,10
Movies,Interstellar,3,"Average movie: Interstellar is overrated, worth a one-time watch.",2002-05-29,DEV-202430,True,9
Movies,Dangal,3,"Average movie: Dangal is overrated, worth a one-time watch.",2014-08-22,DEV-131064,True,9
Movies,Gangubai Kathiawadi,3,"Gangubai Kathiawadi was decent, disappointing in parts but nothing special.",2015-12-17,DEV-679902,True,10
Movies,Devara,4,Really enjoyed Devara! It's thrilling and well worth seeing.,2013-04-01,DEV-936821,True,9
Movies,Whiplash,5,Absolutely loved Whiplash - captivating from start to finish.,2006-12-02,DEV-875584,True,9
Movies,Joker,4,Joker delivers a gripping story with great performances.,2019-12-13,DEV-477400,True,8
Movies,Joker,5,Absolutely loved Joker - captivating from start to finish.,2020-02-18,DEV-684041,True,9
Movies,The Dark Knight,4,The Dark Knight delivers a gripping story with great performances.,2024-11-10,DEV-197584,True,10
Movies,Article 15,3,"Average movie: Article 15 is clichéd, worth a one-time watch.",2018-07-24,DEV-506637,True,10
Movies,Stree 2,3,"Stree 2 was decent, predictable in parts but nothing special.",2017-01-28,DEV-277735,False,10
Movies,Jawan,4,Really enjoyed Jawan! It's captivating and well worth seeing.,2007-07-02,DEV-555791,True,9
Movies,Barbie,5,Absolutely loved Barbie - heartwarming from start to finish.,2011-01-23,DEV-855917,True,9
Movies,Coco,4,Really enjoyed Coco! It's thrilling and well worth seeing.,2006-01-28,DEV-419457,False,9
Movies,Kill,4,Kill delivers a thrilling story with great performances.,2019-09-30,DEV-450996,True,8
Movies,The Greatest of All Time,3,"Average movie: The Greatest of All Time is predictable, worth a one-time watch.",2014-05-20,DEV-732512,True,13
Movies,Logan,5,Absolutely loved Logan - captivating from start to finish.,2014-04-25,DEV-405605,True,9
Movies,Yudhra,4,Yudhra delivers a captivating story with great performances.,2016-11-13,DEV-393916,True,8
Movies,Pulp Fiction,4,Really enjoyed Pulp Fiction! It's masterful and well worth seeing.,2026-07-26,DEV-672133,True,10
Movies,The Dark Knight,3,"The Dark Knight was decent, disappointing in parts but nothing special.",2019-09-01,DEV-936433,True,11
Movies,Chhichhore,3,"Chhichhore was decent, disappointing in parts but nothing special.",2013-08-01,DEV-353777,True,9
Movies,Good Newwz,5,"Good Newwz is a thrilling masterpiece, highly recommend!",2020-02-22,DEV-726979,True,8
Movies,Animal,4,Really enjoyed Animal! It's thrilling and well worth seeing.,2016-02-16,DEV-835716,True,9
Movies,Housefull 5,4,Really enjoyed Housefull 5! It's gripping and well worth seeing.,2011-02-19,DEV-789545,True,10
Movies,Chandu Champion,5,Absolutely loved Chandu Champion - gripping from start to finish.,2014-11-15,DEV-934908,True,10
Movies,La La Land,5,"La La Land is a captivating masterpiece, highly recommend!",2019-12-30,DEV-492292,True,9
Movies,Game Changer,3,"Game Changer was decent, overrated in parts but nothing special.",2015-06-22,DEV-125755,True,10
Movies,Interstellar,5,"Interstellar is a gripping masterpiece, highly recommend!",2015-08-17,DEV-427040,True,7
Movies,Singham Again,3,"Average movie: Singham Again is disappointing, worth a one-time watch.",2021-05-11,DEV-202365,True,10
Movies,Logan,3,"Average movie: Logan is clichéd, worth a one-time watch.",2002-01-02,DEV-949541,True,9
Movies,Dangal,5,"Dangal is a gripping masterpiece, highly recommend!",2010-12-10,DEV-641058,True,7
Movies,Stree 2,5,Absolutely loved Stree 2 - thrilling from start to finish.,2010-05-26,DEV-936507,True,10
Movies,Housefull 5,5,Absolutely loved Housefull 5 - thrilling from start to finish.,2001-04-23,DEV-873207,True,10
Movies,Game Changer,5,Absolutely loved Game Changer - thrilling from start to finish.,2000-03-13,DEV-838968,True,10
Movies,Dune: Part Two,5,"Dune: Part Two is a masterful masterpiece, highly recommend!",2024-01-31,DEV-296041,True,9
Movies,Pulp Fiction,5,Absolutely loved Pulp Fiction - heartwarming from start to finish.,2023-09-03,DEV-770153,True,10
Movies,Gully Boy,4,Really enjoyed Gully Boy! It's masterful and well worth seeing.,2015-08-10,DEV-469082,True,10
Movies,John Wick,4,Really enjoyed John Wick! It's masterful and well worth seeing.,2006-01-03,DEV-428399,False,10
